indicator,parentlocation,location,period,dim1,factvaluenumeric
New HIV infections (per 1000 uninfected population),Western Pacific,Samoa,2022,Female,
New HIV infections (per 1000 uninfected population),Western Pacific,Samoa,2022,Male,
New HIV infections (per 1000 uninfected population),Europe,San Marino,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,San Marino,2022,Female,
New HIV infections (per 1000 uninfected population),Europe,San Marino,2022,Male,
New HIV infections (per 1000 uninfected population),Africa,Sao Tome and Principe,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Africa,Seychelles,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Africa,Seychelles,2022,Female,
New HIV infections (per 1000 uninfected population),Africa,Seychelles,2022,Male,
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2022,Female,
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2022,Male,
New HIV infections (per 1000 uninfected population),Western Pacific,Solomon Islands,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Western Pacific,Solomon Islands,2022,Female,
New HIV infections (per 1000 uninfected population),Western Pacific,Solomon Islands,2022,Male,
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Somalia,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,Sweden,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,Türkiye,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,Türkiye,2022,Female,
New HIV infections (per 1000 uninfected population),Europe,Türkiye,2022,Male,
New HIV infections (per 1000 uninfected population),Western Pacific,Tonga,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Western Pacific,Tonga,2022,Female,
New HIV infections (per 1000 uninfected population),Western Pacific,Tonga,2022,Male,
New HIV infections (per 1000 uninfected population),Americas,Trinidad and Tobago,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Americas,Trinidad and Tobago,2022,Female,
New HIV infections (per 1000 uninfected population),Americas,Trinidad and Tobago,2022,Male,
New HIV infections (per 1000 uninfected population),Europe,Turkmenistan,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,Turkmenistan,2022,Female,
New HIV infections (per 1000 uninfected population),Europe,Turkmenistan,2022,Male,
New HIV infections (per 1000 uninfected population),Western Pacific,Tuvalu,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Western Pacific,Tuvalu,2022,Female,
New HIV infections (per 1000 uninfected population),Western Pacific,Tuvalu,2022,Male,
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2022,Female,
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2022,Male,
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,United Arab Emirates,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,United Arab Emirates,2022,Female,
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,United Arab Emirates,2022,Male,
New HIV infections (per 1000 uninfected population),Europe,United Kingdom of Great Britain and Northern Ireland,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Europe,United Kingdom of Great Britain and Northern Ireland,2022,Female,
New HIV infections (per 1000 uninfected population),Europe,United Kingdom of Great Britain and Northern Ireland,2022,Male,
New HIV infections (per 1000 uninfected population),Americas,United States of America,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Americas,United States of America,2022,Female,
New HIV infections (per 1000 uninfected population),Americas,United States of America,2022,Male,
New HIV infections (per 1000 uninfected population),Western Pacific,Vanuatu,2022,Both sexes,
New HIV infections (per 1000 uninfected population),Western Pacific,Vanuatu,2022,Female,
New HIV infections (per 1000 uninfected population),Western Pacific,Vanuatu,2022,Male,
New HIV infections (per 1000 uninfected population),Western Pacific,Australia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),South-East Asia,Bangladesh,2021,Both sexes,0.01
New HIV infections (per 1000 uninfected population),South-East Asia,Bangladesh,2021,Female,0.01
New HIV infections (per 1000 uninfected population),South-East Asia,Bangladesh,2021,Male,0.01
New HIV infections (per 1000 uninfected population),Europe,Bosnia and Herzegovina,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Czechia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Jordan,2021,Both sexes,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Jordan,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Jordan,2021,Male,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Kuwait,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Lebanon,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Western Pacific,Mongolia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Netherlands (Kingdom of the),2021,Female,0.01
New HIV infections (per 1000 uninfected population),Western Pacific,New Zealand,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,North Macedonia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Saudi Arabia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Serbia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Western Pacific,Singapore,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Slovakia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2021,Female,0.01
New HIV infections (per 1000 uninfected population),South-East Asia,Sri Lanka,2021,Both sexes,0.01
New HIV infections (per 1000 uninfected population),South-East Asia,Sri Lanka,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Syrian Arab Republic,2021,Both sexes,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Syrian Arab Republic,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Syrian Arab Republic,2021,Male,0.01
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Afghanistan,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Bulgaria,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Germany,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Europe,Montenegro,2021,Female,0.01
New HIV infections (per 1000 uninfected population),Western Pacific,Australia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Comoros,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Comoros,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Comoros,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Croatia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Czechia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Denmark,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Iceland,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Italy,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Netherlands (Kingdom of the),2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Netherlands (Kingdom of the),2021,Male,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,New Zealand,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,New Zealand,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Romania,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Somalia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Somalia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Sweden,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Switzerland,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Afghanistan,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Albania,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Albania,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Albania,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Africa,Algeria,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Algeria,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Algeria,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Argentina,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Australia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Azerbaijan,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Azerbaijan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Azerbaijan,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Bosnia and Herzegovina,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Bosnia and Herzegovina,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Bulgaria,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Bulgaria,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Cambodia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Cambodia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Chile,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Costa Rica,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Cuba,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Czechia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Egypt,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Egypt,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Egypt,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,El Salvador,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Eritrea,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Estonia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,France,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,France,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Georgia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Germany,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Germany,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Greece,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Greece,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Guatemala,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Honduras,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Honduras,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Iceland,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Iceland,2021,Male,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Indonesia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Iran (Islamic Republic of),2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Iran (Islamic Republic of),2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Iran (Islamic Republic of),2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Ireland,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Ireland,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Ireland,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Israel,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Israel,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Israel,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Italy,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Italy,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Kazakhstan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Kuwait,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Kuwait,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Lebanon,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Lithuania,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Luxembourg,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Malaysia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Malta,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Mauritania,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Mauritania,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Mauritania,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Mexico,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Mongolia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Mongolia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Montenegro,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Morocco,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Morocco,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Morocco,2021,Male,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Nepal,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Nepal,2021,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Nepal,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Nicaragua,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Niger,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Niger,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Niger,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,North Macedonia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,North Macedonia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Oman,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Oman,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Oman,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Philippines,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Portugal,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Portugal,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Qatar,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Qatar,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Qatar,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Romania,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Romania,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Africa,Sao Tome and Principe,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Sao Tome and Principe,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Saudi Arabia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Saudi Arabia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Serbia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Serbia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Singapore,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Singapore,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovakia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovakia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Slovenia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Spain,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Spain,2021,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Sri Lanka,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Sweden,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Switzerland,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Switzerland,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Tajikistan,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Tajikistan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Thailand,2021,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Timor-Leste,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Tunisia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Tunisia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Europe,Uzbekistan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Viet Nam,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Viet Nam,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Yemen,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Yemen,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Yemen,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Guatemala,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Kyrgyzstan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Malaysia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Montenegro,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Uzbekistan,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Ecuador,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Lebanon,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Lithuania,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Luxembourg,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Malta,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Bolivia (Plurinational State of),2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Burkina Faso,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Africa,Eritrea,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Estonia,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Greece,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Tajikistan,2021,Male,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Timor-Leste,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Honduras,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Portugal,2021,Male,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Bhutan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Burkina Faso,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Americas,Colombia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Tunisia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Europe,Belarus,2021,Female,0.1
New HIV infections (per 1000 uninfected population),South-East Asia,Bhutan,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Africa,Eritrea,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Ethiopia,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Nicaragua,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Sudan,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Afghanistan,2021,Male,0.1
New HIV infections (per 1000 uninfected population),Americas,Argentina,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Armenia,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Western Pacific,Lao People's Democratic Republic,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Americas,Barbados,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Africa,Senegal,2021,Female,0.1
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Sudan,2021,Both sexes,0.1
New HIV infections (per 1000 uninfected population),Europe,Uzbekistan,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Europe,Latvia,2021,Female,0.11
New HIV infections (per 1000 uninfected population),Americas,Venezuela (Bolivarian Republic of),2021,Female,0.11
New HIV infections (per 1000 uninfected population),Americas,Peru,2021,Female,0.11
New HIV infections (per 1000 uninfected population),South-East Asia,Timor-Leste,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Africa,Senegal,2021,Both sexes,0.11
New HIV infections (per 1000 uninfected population),Africa,Burkina Faso,2021,Female,0.11
New HIV infections (per 1000 uninfected population),South-East Asia,Bhutan,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Europe,Estonia,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Africa,Benin,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Europe,Lithuania,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Africa,Ethiopia,2021,Both sexes,0.11
New HIV infections (per 1000 uninfected population),Europe,Belarus,2021,Both sexes,0.11
New HIV infections (per 1000 uninfected population),South-East Asia,Indonesia,2021,Both sexes,0.11
New HIV infections (per 1000 uninfected population),Europe,Kyrgyzstan,2021,Both sexes,0.11
New HIV infections (per 1000 uninfected population),Americas,Guatemala,2021,Male,0.11
New HIV infections (per 1000 uninfected population),Europe,France,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Europe,Spain,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Americas,Ecuador,2021,Both sexes,0.12
New HIV infections (per 1000 uninfected population),Europe,Kazakhstan,2021,Both sexes,0.12
New HIV infections (per 1000 uninfected population),Africa,Burundi,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Europe,Luxembourg,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Africa,Senegal,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Sudan,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Western Pacific,Viet Nam,2021,Male,0.12
New HIV infections (per 1000 uninfected population),Americas,El Salvador,2021,Both sexes,0.13
New HIV infections (per 1000 uninfected population),Americas,Paraguay,2021,Female,0.13
New HIV infections (per 1000 uninfected population),Americas,Bahamas,2021,Female,0.13
New HIV infections (per 1000 uninfected population),Africa,Benin,2021,Both sexes,0.13
New HIV infections (per 1000 uninfected population),Americas,Brazil,2021,Female,0.13
New HIV infections (per 1000 uninfected population),Americas,Argentina,2021,Male,0.13
New HIV infections (per 1000 uninfected population),Western Pacific,Cambodia,2021,Male,0.13
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2021,Female,0.14
New HIV infections (per 1000 uninfected population),Americas,Nicaragua,2021,Male,0.14
New HIV infections (per 1000 uninfected population),Africa,Ethiopia,2021,Female,0.14
New HIV infections (per 1000 uninfected population),Africa,Burundi,2021,Both sexes,0.14
New HIV infections (per 1000 uninfected population),Europe,Kyrgyzstan,2021,Male,0.14
New HIV infections (per 1000 uninfected population),South-East Asia,Thailand,2021,Both sexes,0.14
New HIV infections (per 1000 uninfected population),Africa,Benin,2021,Female,0.15
New HIV infections (per 1000 uninfected population),Americas,Mexico,2021,Both sexes,0.15
New HIV infections (per 1000 uninfected population),South-East Asia,Myanmar,2021,Female,0.15
New HIV infections (per 1000 uninfected population),Europe,Georgia,2021,Both sexes,0.15
New HIV infections (per 1000 uninfected population),South-East Asia,Indonesia,2021,Male,0.15
New HIV infections (per 1000 uninfected population),Western Pacific,Malaysia,2021,Male,0.15
New HIV infections (per 1000 uninfected population),Americas,Uruguay,2021,Female,0.16
New HIV infections (per 1000 uninfected population),Europe,Belarus,2021,Male,0.16
New HIV infections (per 1000 uninfected population),Africa,Democratic Republic of the Congo,2021,Male,0.16
New HIV infections (per 1000 uninfected population),Europe,Malta,2021,Male,0.16
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2021,Both sexes,0.16
New HIV infections (per 1000 uninfected population),Africa,Liberia,2021,Male,0.17
New HIV infections (per 1000 uninfected population),Americas,Barbados,2021,Both sexes,0.17
New HIV infections (per 1000 uninfected population),Americas,Bolivia (Plurinational State of),2021,Both sexes,0.17
New HIV infections (per 1000 uninfected population),Americas,Ecuador,2021,Male,0.17
New HIV infections (per 1000 uninfected population),Africa,Burundi,2021,Female,0.17
New HIV infections (per 1000 uninfected population),Western Pacific,Lao People's Democratic Republic,2021,Both sexes,0.17
New HIV infections (per 1000 uninfected population),Europe,Kazakhstan,2021,Male,0.18
New HIV infections (per 1000 uninfected population),Americas,Bahamas,2021,Both sexes,0.18
New HIV infections (per 1000 uninfected population),Americas,Cuba,2021,Both sexes,0.18
New HIV infections (per 1000 uninfected population),Americas,El Salvador,2021,Male,0.18
New HIV infections (per 1000 uninfected population),Americas,Panama,2021,Female,0.18
New HIV infections (per 1000 uninfected population),Americas,Costa Rica,2021,Both sexes,0.19
New HIV infections (per 1000 uninfected population),Europe,Ukraine,2021,Male,0.19
New HIV infections (per 1000 uninfected population),Europe,Republic of Moldova,2021,Female,0.19
New HIV infections (per 1000 uninfected population),Europe,Latvia,2021,Both sexes,0.19
New HIV infections (per 1000 uninfected population),Western Pacific,Philippines,2021,Both sexes,0.19
New HIV infections (per 1000 uninfected population),Europe,Armenia,2021,Both sexes,0.19
New HIV infections (per 1000 uninfected population),Africa,Democratic Republic of the Congo,2021,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Americas,Paraguay,2021,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Americas,Peru,2021,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Americas,Venezuela (Bolivarian Republic of),2021,Both sexes,0.2
New HIV infections (per 1000 uninfected population),Africa,Rwanda,2021,Male,0.21
New HIV infections (per 1000 uninfected population),Americas,Chile,2021,Both sexes,0.21
New HIV infections (per 1000 uninfected population),South-East Asia,Myanmar,2021,Both sexes,0.21
New HIV infections (per 1000 uninfected population),Africa,Liberia,2021,Both sexes,0.22
New HIV infections (per 1000 uninfected population),South-East Asia,Thailand,2021,Male,0.22
New HIV infections (per 1000 uninfected population),Europe,Georgia,2021,Male,0.23
New HIV infections (per 1000 uninfected population),Americas,Uruguay,2021,Both sexes,0.24
New HIV infections (per 1000 uninfected population),Africa,Chad,2021,Male,0.24
New HIV infections (per 1000 uninfected population),Americas,Barbados,2021,Male,0.24
New HIV infections (per 1000 uninfected population),Americas,Bahamas,2021,Male,0.24
New HIV infections (per 1000 uninfected population),Americas,Bolivia (Plurinational State of),2021,Male,0.24
New HIV infections (per 1000 uninfected population),Americas,Brazil,2021,Both sexes,0.24
New HIV infections (per 1000 uninfected population),Western Pacific,Lao People's Democratic Republic,2021,Male,0.24
New HIV infections (per 1000 uninfected population),Africa,Democratic Republic of the Congo,2021,Female,0.25
New HIV infections (per 1000 uninfected population),Africa,Togo,2021,Male,0.25
New HIV infections (per 1000 uninfected population),Americas,Mexico,2021,Male,0.25
New HIV infections (per 1000 uninfected population),Eastern Mediterranean,Djibouti,2021,Female,0.26
New HIV infections (per 1000 uninfected population),Africa,Mali,2021,Male,0.26
New HIV infections (per 1000 uninfected population),South-East Asia,Myanmar,2021,Male,0.26
New HIV infections (per 1000 uninfected population),Americas,Colombia,2021,Both sexes,0.27
New HIV infections (per 1000 uninfected population),Africa,Liberia,2021,Female,0.27
New HIV infections (per 1000 uninfected population),Americas,Paraguay,2021,Male,0.27
New HIV infections (per 1000 uninfected population),Africa,Cote d'Ivoire,2021,Male,0.28
