indicator,parentlocation,location,period,dim1,factvaluenumeric
Estimated antiretroviral therapy coverage among children,Americas,United States of America,2022,,
Estimated antiretroviral therapy coverage among children,Europe,Uzbekistan,2022,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Vanuatu,2022,,
Estimated antiretroviral therapy coverage among children,Europe,Armenia,2021,,98
Estimated antiretroviral therapy coverage among children,Africa,Cabo Verde,2021,,98
Estimated antiretroviral therapy coverage among children,Africa,Eswatini,2021,,98
Estimated antiretroviral therapy coverage among children,Africa,Algeria,2021,,98
Estimated antiretroviral therapy coverage among children,Africa,Chad,2021,,10
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Somalia,2021,,10
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Djibouti,2021,,13
Estimated antiretroviral therapy coverage among children,Africa,Congo,2021,,14
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Yemen,2021,,16
Estimated antiretroviral therapy coverage among children,Africa,South Sudan,2021,,16
Estimated antiretroviral therapy coverage among children,Western Pacific,Philippines,2021,,17
Estimated antiretroviral therapy coverage among children,Americas,Dominican Republic,2021,,19
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Sudan,2021,,20
Estimated antiretroviral therapy coverage among children,Africa,Angola,2021,,20
Estimated antiretroviral therapy coverage among children,Americas,Guyana,2021,,21
Estimated antiretroviral therapy coverage among children,South-East Asia,Indonesia,2021,,21
Estimated antiretroviral therapy coverage among children,Africa,Guinea,2021,,22
Estimated antiretroviral therapy coverage among children,Americas,Suriname,2021,,22
Estimated antiretroviral therapy coverage among children,Africa,Sierra Leone,2021,,22
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Afghanistan,2021,,23
Estimated antiretroviral therapy coverage among children,Africa,Gabon,2021,,23
Estimated antiretroviral therapy coverage among children,Africa,Burkina Faso,2021,,23
Estimated antiretroviral therapy coverage among children,Americas,Cuba,2021,,23
Estimated antiretroviral therapy coverage among children,Africa,Liberia,2021,,25
Estimated antiretroviral therapy coverage among children,Africa,Ghana,2021,,26
Estimated antiretroviral therapy coverage among children,Africa,Nigeria,2021,,26
Estimated antiretroviral therapy coverage among children,Americas,Venezuela (Bolivarian Republic of),2021,,26
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Tunisia,2021,,27
Estimated antiretroviral therapy coverage among children,Africa,Gambia,2021,,27
Estimated antiretroviral therapy coverage among children,Americas,Guatemala,2021,,27
Estimated antiretroviral therapy coverage among children,Africa,Benin,2021,,31
Estimated antiretroviral therapy coverage among children,Americas,El Salvador,2021,,32
Estimated antiretroviral therapy coverage among children,Africa,Mali,2021,,33
Estimated antiretroviral therapy coverage among children,Africa,Mauritania,2021,,33
Estimated antiretroviral therapy coverage among children,Americas,Costa Rica,2021,,34
Estimated antiretroviral therapy coverage among children,Americas,Paraguay,2021,,35
Estimated antiretroviral therapy coverage among children,Americas,Honduras,2021,,36
Estimated antiretroviral therapy coverage among children,Americas,Jamaica,2021,,37
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Pakistan,2021,,38
Estimated antiretroviral therapy coverage among children,Americas,Belize,2021,,38
Estimated antiretroviral therapy coverage among children,Africa,Guinea-Bissau,2021,,39
Estimated antiretroviral therapy coverage among children,Americas,Bolivia (Plurinational State of),2021,,41
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Egypt,2021,,41
Estimated antiretroviral therapy coverage among children,Europe,Kyrgyzstan,2021,,42
Estimated antiretroviral therapy coverage among children,Africa,Niger,2021,,43
Estimated antiretroviral therapy coverage among children,Europe,Uzbekistan,2021,,44
Estimated antiretroviral therapy coverage among children,Africa,Ethiopia,2021,,45
Estimated antiretroviral therapy coverage among children,Africa,Cote d'Ivoire,2021,,45
Estimated antiretroviral therapy coverage among children,Americas,Nicaragua,2021,,45
Estimated antiretroviral therapy coverage among children,Africa,Eritrea,2021,,47
Estimated antiretroviral therapy coverage among children,Africa,Democratic Republic of the Congo,2021,,48
Estimated antiretroviral therapy coverage among children,Western Pacific,Papua New Guinea,2021,,48
Estimated antiretroviral therapy coverage among children,Americas,Mexico,2021,,48
Estimated antiretroviral therapy coverage among children,South-East Asia,Thailand,2021,,49
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iran (Islamic Republic of),2021,,52
Estimated antiretroviral therapy coverage among children,Western Pacific,Cambodia,2021,,53
Estimated antiretroviral therapy coverage among children,Americas,Haiti,2021,,53
Estimated antiretroviral therapy coverage among children,Europe,Republic of Moldova,2021,,55
Estimated antiretroviral therapy coverage among children,Europe,Kazakhstan,2021,,55
Estimated antiretroviral therapy coverage among children,Western Pacific,Fiji,2021,,56
Estimated antiretroviral therapy coverage among children,Western Pacific,Lao People's Democratic Republic,2021,,56
Estimated antiretroviral therapy coverage among children,Africa,Mozambique,2021,,57
Estimated antiretroviral therapy coverage among children,Africa,Togo,2021,,60
Estimated antiretroviral therapy coverage among children,Africa,Senegal,2021,,60
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Libya,2021,,60
Estimated antiretroviral therapy coverage among children,Africa,Burundi,2021,,61
Estimated antiretroviral therapy coverage among children,Africa,United Republic of Tanzania,2021,,61
Estimated antiretroviral therapy coverage among children,Americas,Panama,2021,,61
Estimated antiretroviral therapy coverage among children,Africa,South Africa,2021,,62
Estimated antiretroviral therapy coverage among children,Africa,Zimbabwe,2021,,62
Estimated antiretroviral therapy coverage among children,Americas,Ecuador,2021,,62
Estimated antiretroviral therapy coverage among children,Africa,Rwanda,2021,,67
Estimated antiretroviral therapy coverage among children,Africa,Zambia,2021,,68
Estimated antiretroviral therapy coverage among children,Africa,Malawi,2021,,69
Estimated antiretroviral therapy coverage among children,Africa,Botswana,2021,,70
Estimated antiretroviral therapy coverage among children,South-East Asia,Bangladesh,2021,,70
Estimated antiretroviral therapy coverage among children,Africa,Kenya,2021,,72
Estimated antiretroviral therapy coverage among children,Africa,Uganda,2021,,72
Estimated antiretroviral therapy coverage among children,Africa,Lesotho,2021,,75
Estimated antiretroviral therapy coverage among children,South-East Asia,Myanmar,2021,,75
Estimated antiretroviral therapy coverage among children,Europe,Georgia,2021,,75
Estimated antiretroviral therapy coverage among children,Africa,Madagascar,2021,,8
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Morocco,2021,,82
Estimated antiretroviral therapy coverage among children,Western Pacific,Viet Nam,2021,,84
Estimated antiretroviral therapy coverage among children,Europe,Ukraine,2021,,85
Estimated antiretroviral therapy coverage among children,Africa,Mauritius,2021,,86
Estimated antiretroviral therapy coverage among children,Western Pacific,Malaysia,2021,,87
Estimated antiretroviral therapy coverage among children,Americas,Uruguay,2021,,92
Estimated antiretroviral therapy coverage among children,South-East Asia,Nepal,2021,,93
Estimated antiretroviral therapy coverage among children,Europe,Tajikistan,2021,,93
Estimated antiretroviral therapy coverage among children,Europe,Albania,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Andorra,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Antigua and Barbuda,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Argentina,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Australia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Austria,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Azerbaijan,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Bahamas,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Bahrain,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Barbados,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Belarus,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Belgium,2021,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Bhutan,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Bosnia and Herzegovina,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Brazil,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Brunei Darussalam,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Bulgaria,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Cameroon,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Canada,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Central African Republic,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Chile,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,China,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Colombia,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Comoros,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Cook Islands,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Croatia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Cyprus,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Czechia,2021,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Democratic People's Republic of Korea,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Denmark,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Dominica,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Equatorial Guinea,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Estonia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Finland,2021,,
Estimated antiretroviral therapy coverage among children,Europe,France,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Germany,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Greece,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Grenada,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Hungary,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Iceland,2021,,
Estimated antiretroviral therapy coverage among children,South-East Asia,India,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iraq,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Ireland,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Israel,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Italy,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Japan,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Jordan,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Kiribati,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Kuwait,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Latvia,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Lebanon,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Lithuania,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Luxembourg,2021,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Maldives,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Malta,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Marshall Islands,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Micronesia (Federated States of),2021,,
Estimated antiretroviral therapy coverage among children,Europe,Monaco,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Mongolia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Montenegro,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Namibia,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Nauru,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Netherlands (Kingdom of the),2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,New Zealand,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Niue,2021,,
Estimated antiretroviral therapy coverage among children,Europe,North Macedonia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Norway,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Oman,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Palau,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Peru,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Poland,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Portugal,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Qatar,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Republic of Korea,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Romania,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Russian Federation,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Kitts and Nevis,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Lucia,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Vincent and the Grenadines,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Samoa,2021,,
Estimated antiretroviral therapy coverage among children,Europe,San Marino,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Sao Tome and Principe,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Saudi Arabia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Serbia,2021,,
Estimated antiretroviral therapy coverage among children,Africa,Seychelles,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Singapore,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Slovakia,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Slovenia,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Solomon Islands,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Spain,2021,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Sri Lanka,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Sweden,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Switzerland,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Syrian Arab Republic,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Türkiye,2021,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Timor-Leste,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tonga,2021,,
Estimated antiretroviral therapy coverage among children,Americas,Trinidad and Tobago,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Turkmenistan,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tuvalu,2021,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,United Arab Emirates,2021,,
Estimated antiretroviral therapy coverage among children,Europe,United Kingdom of Great Britain and Northern Ireland,2021,,
Estimated antiretroviral therapy coverage among children,Americas,United States of America,2021,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Vanuatu,2021,,
Estimated antiretroviral therapy coverage among children,Europe,Armenia,2020,,98
Estimated antiretroviral therapy coverage among children,Africa,Cabo Verde,2020,,98
Estimated antiretroviral therapy coverage among children,Africa,Eswatini,2020,,98
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Somalia,2020,,12
Estimated antiretroviral therapy coverage among children,Africa,Congo,2020,,13
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Yemen,2020,,16
Estimated antiretroviral therapy coverage among children,Africa,South Sudan,2020,,16
Estimated antiretroviral therapy coverage among children,Africa,Angola,2020,,17
Estimated antiretroviral therapy coverage among children,Africa,Sierra Leone,2020,,17
Estimated antiretroviral therapy coverage among children,Western Pacific,Philippines,2020,,17
Estimated antiretroviral therapy coverage among children,Americas,Dominican Republic,2020,,18
Estimated antiretroviral therapy coverage among children,Africa,Guinea,2020,,20
Estimated antiretroviral therapy coverage among children,South-East Asia,Indonesia,2020,,20
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Sudan,2020,,21
Estimated antiretroviral therapy coverage among children,Americas,Suriname,2020,,22
Estimated antiretroviral therapy coverage among children,Africa,Gabon,2020,,22
Estimated antiretroviral therapy coverage among children,Africa,Ghana,2020,,22
Estimated antiretroviral therapy coverage among children,Americas,Cuba,2020,,22
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Afghanistan,2020,,23
Estimated antiretroviral therapy coverage among children,Africa,Burkina Faso,2020,,23
Estimated antiretroviral therapy coverage among children,Americas,Guyana,2020,,24
Estimated antiretroviral therapy coverage among children,Africa,Liberia,2020,,24
Estimated antiretroviral therapy coverage among children,Africa,Nigeria,2020,,24
Estimated antiretroviral therapy coverage among children,Americas,Costa Rica,2020,,26
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Tunisia,2020,,27
Estimated antiretroviral therapy coverage among children,Africa,Benin,2020,,27
Estimated antiretroviral therapy coverage among children,Americas,Venezuela (Bolivarian Republic of),2020,,27
Estimated antiretroviral therapy coverage among children,Africa,Gambia,2020,,28
Estimated antiretroviral therapy coverage among children,Americas,Guatemala,2020,,31
Estimated antiretroviral therapy coverage among children,Americas,El Salvador,2020,,32
Estimated antiretroviral therapy coverage among children,Africa,Niger,2020,,33
Estimated antiretroviral therapy coverage among children,Africa,Mali,2020,,34
Estimated antiretroviral therapy coverage among children,Africa,Mauritania,2020,,34
Estimated antiretroviral therapy coverage among children,Americas,Honduras,2020,,35
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Pakistan,2020,,35
Estimated antiretroviral therapy coverage among children,Americas,Bolivia (Plurinational State of),2020,,36
Estimated antiretroviral therapy coverage among children,Americas,Paraguay,2020,,37
Estimated antiretroviral therapy coverage among children,Americas,Jamaica,2020,,39
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Egypt,2020,,41
Estimated antiretroviral therapy coverage among children,Western Pacific,Papua New Guinea,2020,,42
Estimated antiretroviral therapy coverage among children,Africa,Cote d'Ivoire,2020,,43
Estimated antiretroviral therapy coverage among children,Africa,Democratic Republic of the Congo,2020,,43
Estimated antiretroviral therapy coverage among children,Africa,Guinea-Bissau,2020,,46
Estimated antiretroviral therapy coverage among children,Africa,Ethiopia,2020,,47
Estimated antiretroviral therapy coverage among children,Africa,Eritrea,2020,,49
Estimated antiretroviral therapy coverage among children,Africa,Madagascar,2020,,5
Estimated antiretroviral therapy coverage among children,Africa,Mozambique,2020,,50
Estimated antiretroviral therapy coverage among children,South-East Asia,Thailand,2020,,50
Estimated antiretroviral therapy coverage among children,Americas,Ecuador,2020,,51
Estimated antiretroviral therapy coverage among children,Western Pacific,Lao People's Democratic Republic,2020,,51
Estimated antiretroviral therapy coverage among children,Americas,Belize,2020,,51
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iran (Islamic Republic of),2020,,52
Estimated antiretroviral therapy coverage among children,Americas,Mexico,2020,,53
Estimated antiretroviral therapy coverage among children,Europe,Republic of Moldova,2020,,54
Estimated antiretroviral therapy coverage among children,Americas,Haiti,2020,,55
Estimated antiretroviral therapy coverage among children,Europe,Kazakhstan,2020,,55
Estimated antiretroviral therapy coverage among children,South-East Asia,Bangladesh,2020,,56
Estimated antiretroviral therapy coverage among children,Africa,Senegal,2020,,57
Estimated antiretroviral therapy coverage among children,Americas,Nicaragua,2020,,58
Estimated antiretroviral therapy coverage among children,Africa,Togo,2020,,60
Estimated antiretroviral therapy coverage among children,Africa,Zimbabwe,2020,,60
Estimated antiretroviral therapy coverage among children,Americas,Panama,2020,,60
Estimated antiretroviral therapy coverage among children,Africa,South Africa,2020,,61
Estimated antiretroviral therapy coverage among children,Africa,Burundi,2020,,61
Estimated antiretroviral therapy coverage among children,Africa,United Republic of Tanzania,2020,,61
Estimated antiretroviral therapy coverage among children,Africa,Botswana,2020,,62
Estimated antiretroviral therapy coverage among children,Africa,Rwanda,2020,,62
Estimated antiretroviral therapy coverage among children,Europe,Kyrgyzstan,2020,,62
Estimated antiretroviral therapy coverage among children,Western Pacific,Cambodia,2020,,63
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Libya,2020,,66
Estimated antiretroviral therapy coverage among children,Western Pacific,Fiji,2020,,67
Estimated antiretroviral therapy coverage among children,Africa,Malawi,2020,,68
Estimated antiretroviral therapy coverage among children,Europe,Uzbekistan,2020,,68
Estimated antiretroviral therapy coverage among children,Africa,Uganda,2020,,69
Estimated antiretroviral therapy coverage among children,Africa,Kenya,2020,,71
Estimated antiretroviral therapy coverage among children,Africa,Zambia,2020,,71
Estimated antiretroviral therapy coverage among children,Africa,Lesotho,2020,,72
Estimated antiretroviral therapy coverage among children,Africa,Mauritius,2020,,76
Estimated antiretroviral therapy coverage among children,Europe,Georgia,2020,,76
Estimated antiretroviral therapy coverage among children,Western Pacific,Viet Nam,2020,,77
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Morocco,2020,,78
Estimated antiretroviral therapy coverage among children,Europe,Ukraine,2020,,84
Estimated antiretroviral therapy coverage among children,Americas,Uruguay,2020,,86
Estimated antiretroviral therapy coverage among children,Western Pacific,Malaysia,2020,,88
Estimated antiretroviral therapy coverage among children,Africa,Chad,2020,,9
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Djibouti,2020,,9
Estimated antiretroviral therapy coverage among children,South-East Asia,Myanmar,2020,,92
Estimated antiretroviral therapy coverage among children,South-East Asia,Nepal,2020,,94
Estimated antiretroviral therapy coverage among children,Europe,Tajikistan,2020,,95
Estimated antiretroviral therapy coverage among children,Africa,Algeria,2020,,97
Estimated antiretroviral therapy coverage among children,Europe,Albania,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Andorra,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Antigua and Barbuda,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Argentina,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Australia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Austria,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Azerbaijan,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Bahamas,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Bahrain,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Barbados,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Belarus,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Belgium,2020,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Bhutan,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Bosnia and Herzegovina,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Brazil,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Brunei Darussalam,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Bulgaria,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Cameroon,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Canada,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Central African Republic,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Chile,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,China,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Colombia,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Comoros,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Cook Islands,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Croatia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Cyprus,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Czechia,2020,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Democratic People's Republic of Korea,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Denmark,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Dominica,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Equatorial Guinea,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Estonia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Finland,2020,,
Estimated antiretroviral therapy coverage among children,Europe,France,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Germany,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Greece,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Grenada,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Hungary,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Iceland,2020,,
Estimated antiretroviral therapy coverage among children,South-East Asia,India,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Iraq,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Ireland,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Israel,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Italy,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Japan,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Jordan,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Kiribati,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Kuwait,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Latvia,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Lebanon,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Lithuania,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Luxembourg,2020,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Maldives,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Malta,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Marshall Islands,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Micronesia (Federated States of),2020,,
Estimated antiretroviral therapy coverage among children,Europe,Monaco,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Mongolia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Montenegro,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Namibia,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Nauru,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Netherlands (Kingdom of the),2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,New Zealand,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Niue,2020,,
Estimated antiretroviral therapy coverage among children,Europe,North Macedonia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Norway,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Oman,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Palau,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Peru,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Poland,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Portugal,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Qatar,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Republic of Korea,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Romania,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Russian Federation,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Kitts and Nevis,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Lucia,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Saint Vincent and the Grenadines,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Samoa,2020,,
Estimated antiretroviral therapy coverage among children,Europe,San Marino,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Sao Tome and Principe,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Saudi Arabia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Serbia,2020,,
Estimated antiretroviral therapy coverage among children,Africa,Seychelles,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Singapore,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Slovakia,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Slovenia,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Solomon Islands,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Spain,2020,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Sri Lanka,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Sweden,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Switzerland,2020,,
Estimated antiretroviral therapy coverage among children,Eastern Mediterranean,Syrian Arab Republic,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Türkiye,2020,,
Estimated antiretroviral therapy coverage among children,South-East Asia,Timor-Leste,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tonga,2020,,
Estimated antiretroviral therapy coverage among children,Americas,Trinidad and Tobago,2020,,
Estimated antiretroviral therapy coverage among children,Europe,Turkmenistan,2020,,
Estimated antiretroviral therapy coverage among children,Western Pacific,Tuvalu,2020,,
