indicator,parentlocation,location,period,dim1,factvaluenumeric
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2022,,16.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2022,,2.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2022,,2.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2022,,2.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2022,,20.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2022,,21
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2022,,28.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2022,,3.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2022,,3.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2022,,3.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2022,,4.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2022,,5.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2022,,7.9
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2022,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Albania,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Algeria,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bangladesh,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bosnia and Herzegovina,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bulgaria,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Comoros,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Croatia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Czechia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Egypt,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iraq,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Jordan,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Kuwait,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Lebanon,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Mongolia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Montenegro,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Morocco,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,New Zealand,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,North Macedonia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Oman,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Qatar,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Saudi Arabia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Serbia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovakia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovenia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Somalia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Sri Lanka,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Syrian Arab Republic,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Yemen,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iran (Islamic Republic of),2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Tunisia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Afghanistan,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Iceland,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Romania,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Azerbaijan,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Denmark,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Libya,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Nepal,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Australia,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Israel,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Lithuania,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Singapore,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Sudan,2021,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Greece,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Netherlands (Kingdom of the),2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Pakistan,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Philippines,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bhutan,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ireland,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kyrgyzstan,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Malta,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Niger,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Tajikistan,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Timor-Leste,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Uzbekistan,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Armenia,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritania,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Nicaragua,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Switzerland,2021,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Honduras,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Indonesia,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Italy,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kazakhstan,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Luxembourg,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Fiji,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Georgia,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guatemala,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belarus,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bolivia (Plurinational State of),2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Lao People's Democratic Republic,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Malaysia,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Viet Nam,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Madagascar,2021,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Argentina,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Ecuador,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,France,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Mexico,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Senegal,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Spain,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Costa Rica,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Cuba,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Latvia,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Paraguay,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Peru,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,United States of America,2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Venezuela (Bolivarian Republic of),2021,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,El Salvador,2021,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Colombia,2021,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Uruguay,2021,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Chile,2021,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Portugal,2021,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eritrea,2021,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Republic of Moldova,2021,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cambodia,2021,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Myanmar,2021,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Estonia,2021,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burkina Faso,2021,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2021,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Democratic Republic of the Congo,2021,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Benin,2021,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Panama,2021,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ethiopia,2021,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mali,2021,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Barbados,2021,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Djibouti,2021,,1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominican Republic,2021,,1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Papua New Guinea,2021,,1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Thailand,2021,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cabo Verde,2021,,1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Liberia,2021,,1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Jamaica,2021,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burundi,2021,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritius,2021,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Chad,2021,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Belize,2021,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bahamas,2021,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sierra Leone,2021,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea,2021,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Suriname,2021,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Angola,2021,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Nigeria,2021,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guyana,2021,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ghana,2021,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gambia,2021,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Sudan,2021,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Haiti,2021,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Togo,2021,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zambia,2021,,11.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Namibia,2021,,11.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mozambique,2021,,12.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zimbabwe,2021,,12.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2021,,16.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2021,,2.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2021,,2.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2021,,2.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2021,,20.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2021,,21.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2021,,28.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2021,,3.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2021,,3.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2021,,3.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2021,,4.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2021,,6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2021,,8.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2021,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Albania,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Algeria,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bangladesh,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bosnia and Herzegovina,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bulgaria,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Comoros,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Croatia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Czechia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Egypt,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iran (Islamic Republic of),2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iraq,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Jordan,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Kuwait,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Lebanon,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Mongolia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Montenegro,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Morocco,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,New Zealand,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,North Macedonia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Oman,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Qatar,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Saudi Arabia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Serbia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovakia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovenia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Sri Lanka,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Syrian Arab Republic,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Yemen,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Somalia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Tunisia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Afghanistan,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Iceland,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Romania,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Azerbaijan,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Denmark,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Libya,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Australia,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Israel,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Lithuania,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Nepal,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Pakistan,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Singapore,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Sudan,2020,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Greece,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Malta,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Netherlands (Kingdom of the),2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Philippines,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Armenia,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bhutan,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ireland,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kyrgyzstan,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Niger,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Tajikistan,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Timor-Leste,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Uzbekistan,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Luxembourg,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritania,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Nicaragua,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Switzerland,2020,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Georgia,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Honduras,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Indonesia,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Italy,2020,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kazakhstan,2020,,0.3
